id_seccion,municipio,renta_hogar,pct_vulnerabilidad_extranjera
080190801905 Barcelona distrito 050801905051 Barcelona sección 05051,Barcelona,93122.0,0.0
080190801905 Barcelona distrito 050801905051 Barcelona sección 05051,Barcelona,93122.0,0.0
080190801905 Barcelona distrito 050801905052 Barcelona sección 05052,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905052 Barcelona sección 05052,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905052 Barcelona sección 05052,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905053 Barcelona sección 05053,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905053 Barcelona sección 05053,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905053 Barcelona sección 05053,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905054 Barcelona sección 05054,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905054 Barcelona sección 05054,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905054 Barcelona sección 05054,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905055 Barcelona sección 05055,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905055 Barcelona sección 05055,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905055 Barcelona sección 05055,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905056 Barcelona sección 05056,Barcelona,85906.0,0.0
080190801905 Barcelona distrito 050801905056 Barcelona sección 05056,Barcelona,85906.0,0.0
080190801905 Barcelona distrito 050801905056 Barcelona sección 05056,Barcelona,85906.0,0.0
080190801905 Barcelona distrito 050801905057 Barcelona sección 05057,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905057 Barcelona sección 05057,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905057 Barcelona sección 05057,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905058 Barcelona sección 05058,Barcelona,99172.0,0.0
080190801905 Barcelona distrito 050801905058 Barcelona sección 05058,Barcelona,99172.0,0.0
080190801905 Barcelona distrito 050801905058 Barcelona sección 05058,Barcelona,99172.0,0.0
080190801905 Barcelona distrito 050801905059 Barcelona sección 05059,Barcelona,55427.0,0.0
080190801905 Barcelona distrito 050801905059 Barcelona sección 05059,Barcelona,55427.0,0.0
080190801905 Barcelona distrito 050801905059 Barcelona sección 05059,Barcelona,55427.0,0.0
080190801905 Barcelona distrito 050801905060 Barcelona sección 05060,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905060 Barcelona sección 05060,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905060 Barcelona sección 05060,Barcelona,104774.0,0.0
080190801905 Barcelona distrito 050801905061 Barcelona sección 05061,Barcelona,59106.0,0.0
080190801905 Barcelona distrito 050801905061 Barcelona sección 05061,Barcelona,59106.0,0.0
080190801905 Barcelona distrito 050801905061 Barcelona sección 05061,Barcelona,59106.0,0.0
080190801905 Barcelona distrito 050801905062 Barcelona sección 05062,Barcelona,82907.0,0.0
080190801905 Barcelona distrito 050801905062 Barcelona sección 05062,Barcelona,82907.0,0.0
080190801905 Barcelona distrito 050801905062 Barcelona sección 05062,Barcelona,82907.0,0.0
080190801905 Barcelona distrito 050801905063 Barcelona sección 05063,Barcelona,79786.0,0.0
080190801905 Barcelona distrito 050801905063 Barcelona sección 05063,Barcelona,79786.0,0.0
080190801905 Barcelona distrito 050801905063 Barcelona sección 05063,Barcelona,79786.0,0.0
080190801905 Barcelona distrito 050801905064 Barcelona sección 05064,Barcelona,73149.0,0.0
080190801905 Barcelona distrito 050801905064 Barcelona sección 05064,Barcelona,73149.0,0.0
080190801905 Barcelona distrito 050801905064 Barcelona sección 05064,Barcelona,73149.0,0.0
080190801905 Barcelona distrito 050801905065 Barcelona sección 05065,Barcelona,71412.0,0.0
080190801905 Barcelona distrito 050801905065 Barcelona sección 05065,Barcelona,71412.0,0.0
080190801905 Barcelona distrito 050801905065 Barcelona sección 05065,Barcelona,71412.0,0.0
080190801905 Barcelona distrito 050801905066 Barcelona sección 05066,Barcelona,87313.0,0.0
080190801905 Barcelona distrito 050801905066 Barcelona sección 05066,Barcelona,87313.0,0.0
080190801905 Barcelona distrito 050801905066 Barcelona sección 05066,Barcelona,87313.0,0.0
080190801905 Barcelona distrito 050801905067 Barcelona sección 05067,Barcelona,78455.0,0.0
080190801905 Barcelona distrito 050801905067 Barcelona sección 05067,Barcelona,78455.0,0.0
080190801905 Barcelona distrito 050801905067 Barcelona sección 05067,Barcelona,78455.0,0.0
080190801905 Barcelona distrito 050801905068 Barcelona sección 05068,Barcelona,65894.0,0.0
080190801905 Barcelona distrito 050801905068 Barcelona sección 05068,Barcelona,65894.0,0.0
080190801905 Barcelona distrito 050801905068 Barcelona sección 05068,Barcelona,65894.0,0.0
080190801905 Barcelona distrito 050801905069 Barcelona sección 05069,Barcelona,69967.0,0.0
080190801905 Barcelona distrito 050801905069 Barcelona sección 05069,Barcelona,69967.0,0.0
080190801905 Barcelona distrito 050801905069 Barcelona sección 05069,Barcelona,69967.0,0.0
080190801905 Barcelona distrito 050801905070 Barcelona sección 05070,Barcelona,64966.0,0.0
080190801905 Barcelona distrito 050801905070 Barcelona sección 05070,Barcelona,64966.0,0.0
080190801905 Barcelona distrito 050801905070 Barcelona sección 05070,Barcelona,64966.0,0.0
080190801905 Barcelona distrito 050801905071 Barcelona sección 05071,Barcelona,60930.0,0.0
080190801905 Barcelona distrito 050801905071 Barcelona sección 05071,Barcelona,60930.0,0.0
080190801905 Barcelona distrito 050801905071 Barcelona sección 05071,Barcelona,60930.0,0.0
080190801905 Barcelona distrito 050801905072 Barcelona sección 05072,Barcelona,71721.0,0.0
080190801905 Barcelona distrito 050801905072 Barcelona sección 05072,Barcelona,71721.0,0.0
080190801905 Barcelona distrito 050801905072 Barcelona sección 05072,Barcelona,71721.0,0.0
080190801905 Barcelona distrito 050801905073 Barcelona sección 05073,Barcelona,64075.0,0.0
080190801905 Barcelona distrito 050801905073 Barcelona sección 05073,Barcelona,64075.0,0.0
080190801905 Barcelona distrito 050801905073 Barcelona sección 05073,Barcelona,64075.0,0.0
080190801905 Barcelona distrito 050801905074 Barcelona sección 05074,Barcelona,79567.0,0.0
080190801905 Barcelona distrito 050801905074 Barcelona sección 05074,Barcelona,79567.0,0.0
080190801905 Barcelona distrito 050801905074 Barcelona sección 05074,Barcelona,79567.0,0.0
080190801905 Barcelona distrito 050801905075 Barcelona sección 05075,Barcelona,58253.0,0.0
080190801905 Barcelona distrito 050801905075 Barcelona sección 05075,Barcelona,58253.0,0.0
080190801905 Barcelona distrito 050801905075 Barcelona sección 05075,Barcelona,58253.0,0.0
080190801905 Barcelona distrito 050801905076 Barcelona sección 05076,Barcelona,70565.0,0.0
080190801905 Barcelona distrito 050801905076 Barcelona sección 05076,Barcelona,70565.0,0.0
080190801905 Barcelona distrito 050801905076 Barcelona sección 05076,Barcelona,70565.0,0.0
080190801905 Barcelona distrito 050801905077 Barcelona sección 05077,Barcelona,88332.0,0.0
080190801905 Barcelona distrito 050801905077 Barcelona sección 05077,Barcelona,88332.0,0.0
080190801905 Barcelona distrito 050801905077 Barcelona sección 05077,Barcelona,88332.0,0.0
080190801905 Barcelona distrito 050801905078 Barcelona sección 05078,Barcelona,70729.0,0.0
080190801905 Barcelona distrito 050801905078 Barcelona sección 05078,Barcelona,70729.0,0.0
080190801905 Barcelona distrito 050801905078 Barcelona sección 05078,Barcelona,70729.0,0.0
080190801905 Barcelona distrito 050801905079 Barcelona sección 05079,Barcelona,75217.0,0.0
080190801905 Barcelona distrito 050801905079 Barcelona sección 05079,Barcelona,75217.0,0.0
080190801905 Barcelona distrito 050801905079 Barcelona sección 05079,Barcelona,75217.0,0.0
080190801905 Barcelona distrito 050801905080 Barcelona sección 05080,Barcelona,58342.0,0.0
080190801905 Barcelona distrito 050801905080 Barcelona sección 05080,Barcelona,58342.0,0.0
080190801905 Barcelona distrito 050801905080 Barcelona sección 05080,Barcelona,58342.0,0.0
080190801905 Barcelona distrito 050801905081 Barcelona sección 05081,Barcelona,59430.0,0.0
080190801905 Barcelona distrito 050801905081 Barcelona sección 05081,Barcelona,59430.0,0.0
080190801905 Barcelona distrito 050801905081 Barcelona sección 05081,Barcelona,59430.0,0.0
080190801905 Barcelona distrito 050801905082 Barcelona sección 05082,Barcelona,54794.0,0.0
080190801905 Barcelona distrito 050801905082 Barcelona sección 05082,Barcelona,54794.0,0.0
080190801905 Barcelona distrito 050801905082 Barcelona sección 05082,Barcelona,54794.0,0.0
080190801905 Barcelona distrito 050801905083 Barcelona sección 05083,Barcelona,57781.0,0.0
080190801905 Barcelona distrito 050801905083 Barcelona sección 05083,Barcelona,57781.0,0.0
080190801905 Barcelona distrito 050801905083 Barcelona sección 05083,Barcelona,57781.0,0.0
080190801905 Barcelona distrito 050801905084 Barcelona sección 05084,Barcelona,58303.0,0.0
080190801905 Barcelona distrito 050801905084 Barcelona sección 05084,Barcelona,58303.0,0.0
080190801905 Barcelona distrito 050801905084 Barcelona sección 05084,Barcelona,58303.0,0.0
080190801905 Barcelona distrito 050801905085 Barcelona sección 05085,Barcelona,54060.0,0.0
080190801905 Barcelona distrito 050801905085 Barcelona sección 05085,Barcelona,54060.0,0.0
080190801905 Barcelona distrito 050801905085 Barcelona sección 05085,Barcelona,54060.0,0.0
080190801905 Barcelona distrito 050801905086 Barcelona sección 05086,Barcelona,58699.0,0.0
080190801905 Barcelona distrito 050801905086 Barcelona sección 05086,Barcelona,58699.0,0.0
080190801905 Barcelona distrito 050801905086 Barcelona sección 05086,Barcelona,58699.0,0.0
080190801905 Barcelona distrito 050801905087 Barcelona sección 05087,Barcelona,58816.0,0.0
080190801905 Barcelona distrito 050801905087 Barcelona sección 05087,Barcelona,58816.0,0.0
080190801905 Barcelona distrito 050801905087 Barcelona sección 05087,Barcelona,58816.0,0.0
080190801905 Barcelona distrito 050801905088 Barcelona sección 05088,Barcelona,63546.0,0.0
080190801905 Barcelona distrito 050801905088 Barcelona sección 05088,Barcelona,63546.0,0.0
080190801905 Barcelona distrito 050801905088 Barcelona sección 05088,Barcelona,63546.0,0.0
080190801905 Barcelona distrito 050801905089 Barcelona sección 05089,Barcelona,63218.0,0.0
080190801905 Barcelona distrito 050801905089 Barcelona sección 05089,Barcelona,63218.0,0.0
080190801905 Barcelona distrito 050801905089 Barcelona sección 05089,Barcelona,63218.0,0.0
080190801905 Barcelona distrito 050801905090 Barcelona sección 05090,Barcelona,52420.0,0.0
080190801905 Barcelona distrito 050801905090 Barcelona sección 05090,Barcelona,52420.0,0.0
080190801905 Barcelona distrito 050801905090 Barcelona sección 05090,Barcelona,52420.0,0.0
080190801905 Barcelona distrito 050801905091 Barcelona sección 05091,Barcelona,60581.0,0.0
080190801905 Barcelona distrito 050801905091 Barcelona sección 05091,Barcelona,60581.0,0.0
080190801905 Barcelona distrito 050801905091 Barcelona sección 05091,Barcelona,60581.0,0.0
080190801905 Barcelona distrito 050801905092 Barcelona sección 05092,Barcelona,89211.0,0.0
080190801905 Barcelona distrito 050801905092 Barcelona sección 05092,Barcelona,89211.0,0.0
080190801905 Barcelona distrito 050801905092 Barcelona sección 05092,Barcelona,89211.0,0.0
080190801905 Barcelona distrito 050801905093 Barcelona sección 05093,Barcelona,66910.0,0.0
080190801905 Barcelona distrito 050801905093 Barcelona sección 05093,Barcelona,66910.0,0.0
080190801905 Barcelona distrito 050801905093 Barcelona sección 05093,Barcelona,66910.0,0.0
080190801905 Barcelona distrito 050801905094 Barcelona sección 05094,Barcelona,80103.0,0.0
080190801905 Barcelona distrito 050801905094 Barcelona sección 05094,Barcelona,80103.0,0.0
080190801905 Barcelona distrito 050801905094 Barcelona sección 05094,Barcelona,80103.0,0.0
080190801905 Barcelona distrito 050801905095 Barcelona sección 05095,Barcelona,55952.0,0.0
080190801905 Barcelona distrito 050801905095 Barcelona sección 05095,Barcelona,55952.0,0.0
080190801905 Barcelona distrito 050801905095 Barcelona sección 05095,Barcelona,55952.0,0.0
080190801905 Barcelona distrito 050801905096 Barcelona sección 05096,Barcelona,51833.0,0.0
080190801905 Barcelona distrito 050801905096 Barcelona sección 05096,Barcelona,51833.0,0.0
080190801905 Barcelona distrito 050801905096 Barcelona sección 05096,Barcelona,51833.0,0.0
080190801905 Barcelona distrito 050801905097 Barcelona sección 05097,Barcelona,64252.0,0.0
080190801905 Barcelona distrito 050801905097 Barcelona sección 05097,Barcelona,64252.0,0.0
080190801905 Barcelona distrito 050801905097 Barcelona sección 05097,Barcelona,64252.0,0.0
080190801905 Barcelona distrito 050801905098 Barcelona sección 05098,Barcelona,57102.0,0.0
080190801905 Barcelona distrito 050801905098 Barcelona sección 05098,Barcelona,57102.0,0.0
080190801905 Barcelona distrito 050801905098 Barcelona sección 05098,Barcelona,57102.0,0.0
080190801906 Barcelona distrito 060801906001 Barcelona sección 06001,Barcelona,47955.0,0.0
080190801906 Barcelona distrito 060801906001 Barcelona sección 06001,Barcelona,47955.0,0.0
080190801906 Barcelona distrito 060801906001 Barcelona sección 06001,Barcelona,47955.0,0.0
080190801906 Barcelona distrito 060801906002 Barcelona sección 06002,Barcelona,44933.0,0.0
080190801906 Barcelona distrito 060801906002 Barcelona sección 06002,Barcelona,44933.0,0.0
080190801906 Barcelona distrito 060801906002 Barcelona sección 06002,Barcelona,44933.0,0.0
080190801906 Barcelona distrito 060801906003 Barcelona sección 06003,Barcelona,45022.0,0.0
080190801906 Barcelona distrito 060801906003 Barcelona sección 06003,Barcelona,45022.0,0.0
080190801906 Barcelona distrito 060801906003 Barcelona sección 06003,Barcelona,45022.0,0.0
080190801906 Barcelona distrito 060801906004 Barcelona sección 06004,Barcelona,48023.0,0.0
080190801906 Barcelona distrito 060801906004 Barcelona sección 06004,Barcelona,48023.0,0.0
080190801906 Barcelona distrito 060801906004 Barcelona sección 06004,Barcelona,48023.0,0.0
080190801906 Barcelona distrito 060801906006 Barcelona sección 06006,Barcelona,70154.0,0.0
080190801906 Barcelona distrito 060801906006 Barcelona sección 06006,Barcelona,70154.0,0.0
080190801906 Barcelona distrito 060801906006 Barcelona sección 06006,Barcelona,70154.0,0.0
080190801906 Barcelona distrito 060801906007 Barcelona sección 06007,Barcelona,55718.0,0.0
080190801906 Barcelona distrito 060801906007 Barcelona sección 06007,Barcelona,55718.0,0.0
080190801906 Barcelona distrito 060801906007 Barcelona sección 06007,Barcelona,55718.0,0.0
080190801906 Barcelona distrito 060801906008 Barcelona sección 06008,Barcelona,48234.0,0.0
080190801906 Barcelona distrito 060801906008 Barcelona sección 06008,Barcelona,48234.0,0.0
080190801906 Barcelona distrito 060801906008 Barcelona sección 06008,Barcelona,48234.0,0.0
080190801906 Barcelona distrito 060801906009 Barcelona sección 06009,Barcelona,74685.0,0.0
080190801906 Barcelona distrito 060801906009 Barcelona sección 06009,Barcelona,74685.0,0.0
080190801906 Barcelona distrito 060801906009 Barcelona sección 06009,Barcelona,74685.0,0.0
080190801906 Barcelona distrito 060801906010 Barcelona sección 06010,Barcelona,58419.0,0.0
080190801906 Barcelona distrito 060801906010 Barcelona sección 06010,Barcelona,58419.0,0.0
080190801906 Barcelona distrito 060801906010 Barcelona sección 06010,Barcelona,58419.0,0.0
080190801906 Barcelona distrito 060801906011 Barcelona sección 06011,Barcelona,56646.0,0.0
080190801906 Barcelona distrito 060801906011 Barcelona sección 06011,Barcelona,56646.0,0.0
080190801906 Barcelona distrito 060801906011 Barcelona sección 06011,Barcelona,56646.0,0.0
080190801906 Barcelona distrito 060801906012 Barcelona sección 06012,Barcelona,62891.0,0.0
080190801906 Barcelona distrito 060801906012 Barcelona sección 06012,Barcelona,62891.0,0.0
080190801906 Barcelona distrito 060801906012 Barcelona sección 06012,Barcelona,62891.0,0.0
080190801906 Barcelona distrito 060801906013 Barcelona sección 06013,Barcelona,47127.0,0.0
080190801906 Barcelona distrito 060801906013 Barcelona sección 06013,Barcelona,47127.0,0.0
080190801906 Barcelona distrito 060801906013 Barcelona sección 06013,Barcelona,47127.0,0.0
080190801906 Barcelona distrito 060801906014 Barcelona sección 06014,Barcelona,43821.0,0.0
080190801906 Barcelona distrito 060801906014 Barcelona sección 06014,Barcelona,43821.0,0.0
080190801906 Barcelona distrito 060801906014 Barcelona sección 06014,Barcelona,43821.0,0.0
080190801906 Barcelona distrito 060801906015 Barcelona sección 06015,Barcelona,41495.0,0.0
080190801906 Barcelona distrito 060801906015 Barcelona sección 06015,Barcelona,41495.0,0.0
080190801906 Barcelona distrito 060801906015 Barcelona sección 06015,Barcelona,41495.0,0.0
080190801906 Barcelona distrito 060801906016 Barcelona sección 06016,Barcelona,38223.0,0.0
080190801906 Barcelona distrito 060801906016 Barcelona sección 06016,Barcelona,38223.0,0.0
080190801906 Barcelona distrito 060801906016 Barcelona sección 06016,Barcelona,38223.0,0.0
080190801906 Barcelona distrito 060801906017 Barcelona sección 06017,Barcelona,42262.0,0.0
080190801906 Barcelona distrito 060801906017 Barcelona sección 06017,Barcelona,42262.0,0.0
080190801906 Barcelona distrito 060801906017 Barcelona sección 06017,Barcelona,42262.0,0.0
080190801906 Barcelona distrito 060801906018 Barcelona sección 06018,Barcelona,45169.0,0.0
080190801906 Barcelona distrito 060801906018 Barcelona sección 06018,Barcelona,45169.0,0.0
080190801906 Barcelona distrito 060801906018 Barcelona sección 06018,Barcelona,45169.0,0.0
080190801906 Barcelona distrito 060801906019 Barcelona sección 06019,Barcelona,47174.0,0.0
080190801906 Barcelona distrito 060801906019 Barcelona sección 06019,Barcelona,47174.0,0.0
080190801906 Barcelona distrito 060801906019 Barcelona sección 06019,Barcelona,47174.0,0.0
080190801906 Barcelona distrito 060801906020 Barcelona sección 06020,Barcelona,48236.0,0.0
080190801906 Barcelona distrito 060801906020 Barcelona sección 06020,Barcelona,48236.0,0.0
080190801906 Barcelona distrito 060801906020 Barcelona sección 06020,Barcelona,48236.0,0.0
080190801906 Barcelona distrito 060801906021 Barcelona sección 06021,Barcelona,57012.0,0.0
080190801906 Barcelona distrito 060801906021 Barcelona sección 06021,Barcelona,57012.0,0.0
080190801906 Barcelona distrito 060801906021 Barcelona sección 06021,Barcelona,57012.0,0.0
080190801906 Barcelona distrito 060801906022 Barcelona sección 06022,Barcelona,50892.0,0.0
080190801906 Barcelona distrito 060801906022 Barcelona sección 06022,Barcelona,50892.0,0.0
080190801906 Barcelona distrito 060801906022 Barcelona sección 06022,Barcelona,50892.0,0.0
080190801906 Barcelona distrito 060801906023 Barcelona sección 06023,Barcelona,62624.0,0.0
080190801906 Barcelona distrito 060801906023 Barcelona sección 06023,Barcelona,62624.0,0.0
080190801906 Barcelona distrito 060801906023 Barcelona sección 06023,Barcelona,62624.0,0.0
080190801906 Barcelona distrito 060801906024 Barcelona sección 06024,Barcelona,50489.0,0.0
080190801906 Barcelona distrito 060801906024 Barcelona sección 06024,Barcelona,50489.0,0.0
080190801906 Barcelona distrito 060801906024 Barcelona sección 06024,Barcelona,50489.0,0.0
080190801906 Barcelona distrito 060801906025 Barcelona sección 06025,Barcelona,51783.0,0.0
080190801906 Barcelona distrito 060801906025 Barcelona sección 06025,Barcelona,51783.0,0.0
080190801906 Barcelona distrito 060801906025 Barcelona sección 06025,Barcelona,51783.0,0.0
080190801906 Barcelona distrito 060801906026 Barcelona sección 06026,Barcelona,48793.0,0.0
080190801906 Barcelona distrito 060801906026 Barcelona sección 06026,Barcelona,48793.0,0.0
080190801906 Barcelona distrito 060801906026 Barcelona sección 06026,Barcelona,48793.0,0.0
080190801906 Barcelona distrito 060801906027 Barcelona sección 06027,Barcelona,54194.0,0.0
080190801906 Barcelona distrito 060801906027 Barcelona sección 06027,Barcelona,54194.0,0.0
080190801906 Barcelona distrito 060801906027 Barcelona sección 06027,Barcelona,54194.0,0.0
080190801906 Barcelona distrito 060801906028 Barcelona sección 06028,Barcelona,44728.0,0.0
080190801906 Barcelona distrito 060801906028 Barcelona sección 06028,Barcelona,44728.0,0.0
080190801906 Barcelona distrito 060801906028 Barcelona sección 06028,Barcelona,44728.0,0.0
080190801906 Barcelona distrito 060801906029 Barcelona sección 06029,Barcelona,48464.0,0.0
080190801906 Barcelona distrito 060801906029 Barcelona sección 06029,Barcelona,48464.0,0.0
080190801906 Barcelona distrito 060801906029 Barcelona sección 06029,Barcelona,48464.0,0.0
080190801906 Barcelona distrito 060801906030 Barcelona sección 06030,Barcelona,42746.0,0.0
080190801906 Barcelona distrito 060801906030 Barcelona sección 06030,Barcelona,42746.0,0.0
080190801906 Barcelona distrito 060801906030 Barcelona sección 06030,Barcelona,42746.0,0.0
080190801906 Barcelona distrito 060801906031 Barcelona sección 06031,Barcelona,43559.0,0.0
080190801906 Barcelona distrito 060801906031 Barcelona sección 06031,Barcelona,43559.0,0.0
080190801906 Barcelona distrito 060801906031 Barcelona sección 06031,Barcelona,43559.0,0.0
080190801906 Barcelona distrito 060801906032 Barcelona sección 06032,Barcelona,43502.0,0.0
080190801906 Barcelona distrito 060801906032 Barcelona sección 06032,Barcelona,43502.0,0.0
080190801906 Barcelona distrito 060801906032 Barcelona sección 06032,Barcelona,43502.0,0.0
080190801906 Barcelona distrito 060801906033 Barcelona sección 06033,Barcelona,46154.0,0.0
080190801906 Barcelona distrito 060801906033 Barcelona sección 06033,Barcelona,46154.0,0.0
080190801906 Barcelona distrito 060801906033 Barcelona sección 06033,Barcelona,46154.0,0.0
080190801906 Barcelona distrito 060801906034 Barcelona sección 06034,Barcelona,41143.0,0.0
080190801906 Barcelona distrito 060801906034 Barcelona sección 06034,Barcelona,41143.0,0.0
080190801906 Barcelona distrito 060801906034 Barcelona sección 06034,Barcelona,41143.0,0.0
080190801906 Barcelona distrito 060801906035 Barcelona sección 06035,Barcelona,57615.0,0.0
080190801906 Barcelona distrito 060801906035 Barcelona sección 06035,Barcelona,57615.0,0.0
080190801906 Barcelona distrito 060801906035 Barcelona sección 06035,Barcelona,57615.0,0.0
080190801906 Barcelona distrito 060801906036 Barcelona sección 06036,Barcelona,50811.0,0.0
080190801906 Barcelona distrito 060801906036 Barcelona sección 06036,Barcelona,50811.0,0.0
080190801906 Barcelona distrito 060801906036 Barcelona sección 06036,Barcelona,50811.0,0.0
080190801906 Barcelona distrito 060801906037 Barcelona sección 06037,Barcelona,51821.0,0.0
080190801906 Barcelona distrito 060801906037 Barcelona sección 06037,Barcelona,51821.0,0.0
080190801906 Barcelona distrito 060801906037 Barcelona sección 06037,Barcelona,51821.0,0.0
080190801906 Barcelona distrito 060801906038 Barcelona sección 06038,Barcelona,47104.0,0.0
080190801906 Barcelona distrito 060801906038 Barcelona sección 06038,Barcelona,47104.0,0.0
080190801906 Barcelona distrito 060801906038 Barcelona sección 06038,Barcelona,47104.0,0.0
080190801906 Barcelona distrito 060801906039 Barcelona sección 06039,Barcelona,42347.0,0.0
080190801906 Barcelona distrito 060801906039 Barcelona sección 06039,Barcelona,42347.0,0.0
080190801906 Barcelona distrito 060801906039 Barcelona sección 06039,Barcelona,42347.0,0.0
080190801906 Barcelona distrito 060801906040 Barcelona sección 06040,Barcelona,50092.0,0.0
080190801906 Barcelona distrito 060801906040 Barcelona sección 06040,Barcelona,50092.0,0.0
080190801906 Barcelona distrito 060801906040 Barcelona sección 06040,Barcelona,50092.0,0.0
080190801906 Barcelona distrito 060801906041 Barcelona sección 06041,Barcelona,53446.0,0.0
080190801906 Barcelona distrito 060801906041 Barcelona sección 06041,Barcelona,53446.0,0.0
080190801906 Barcelona distrito 060801906041 Barcelona sección 06041,Barcelona,53446.0,0.0
080190801906 Barcelona distrito 060801906042 Barcelona sección 06042,Barcelona,56011.0,0.0
080190801906 Barcelona distrito 060801906042 Barcelona sección 06042,Barcelona,56011.0,0.0
080190801906 Barcelona distrito 060801906042 Barcelona sección 06042,Barcelona,56011.0,0.0
080190801906 Barcelona distrito 060801906043 Barcelona sección 06043,Barcelona,51919.0,0.0
080190801906 Barcelona distrito 060801906043 Barcelona sección 06043,Barcelona,51919.0,0.0
080190801906 Barcelona distrito 060801906043 Barcelona sección 06043,Barcelona,51919.0,0.0
080190801906 Barcelona distrito 060801906044 Barcelona sección 06044,Barcelona,63204.0,0.0
080190801906 Barcelona distrito 060801906044 Barcelona sección 06044,Barcelona,63204.0,0.0
080190801906 Barcelona distrito 060801906044 Barcelona sección 06044,Barcelona,63204.0,0.0
080190801906 Barcelona distrito 060801906045 Barcelona sección 06045,Barcelona,46200.0,0.0
080190801906 Barcelona distrito 060801906045 Barcelona sección 06045,Barcelona,46200.0,0.0
080190801906 Barcelona distrito 060801906045 Barcelona sección 06045,Barcelona,46200.0,0.0
080190801906 Barcelona distrito 060801906046 Barcelona sección 06046,Barcelona,44421.0,0.0
080190801906 Barcelona distrito 060801906046 Barcelona sección 06046,Barcelona,44421.0,0.0
080190801906 Barcelona distrito 060801906046 Barcelona sección 06046,Barcelona,44421.0,0.0
080190801906 Barcelona distrito 060801906047 Barcelona sección 06047,Barcelona,38982.0,0.0
080190801906 Barcelona distrito 060801906047 Barcelona sección 06047,Barcelona,38982.0,0.0
080190801906 Barcelona distrito 060801906047 Barcelona sección 06047,Barcelona,38982.0,0.0
080190801906 Barcelona distrito 060801906048 Barcelona sección 06048,Barcelona,43364.0,0.0
080190801906 Barcelona distrito 060801906048 Barcelona sección 06048,Barcelona,43364.0,0.0
080190801906 Barcelona distrito 060801906048 Barcelona sección 06048,Barcelona,43364.0,0.0
080190801906 Barcelona distrito 060801906049 Barcelona sección 06049,Barcelona,47393.0,0.0
080190801906 Barcelona distrito 060801906049 Barcelona sección 06049,Barcelona,47393.0,0.0
080190801906 Barcelona distrito 060801906049 Barcelona sección 06049,Barcelona,47393.0,0.0
080190801906 Barcelona distrito 060801906050 Barcelona sección 06050,Barcelona,39924.0,0.0
080190801906 Barcelona distrito 060801906050 Barcelona sección 06050,Barcelona,39924.0,0.0
080190801906 Barcelona distrito 060801906050 Barcelona sección 06050,Barcelona,39924.0,0.0
080190801906 Barcelona distrito 060801906051 Barcelona sección 06051,Barcelona,44570.0,0.0
080190801906 Barcelona distrito 060801906051 Barcelona sección 06051,Barcelona,44570.0,0.0
080190801906 Barcelona distrito 060801906051 Barcelona sección 06051,Barcelona,44570.0,0.0
080190801906 Barcelona distrito 060801906052 Barcelona sección 06052,Barcelona,43550.0,0.0
080190801906 Barcelona distrito 060801906052 Barcelona sección 06052,Barcelona,43550.0,0.0
080190801906 Barcelona distrito 060801906052 Barcelona sección 06052,Barcelona,43550.0,0.0
080190801906 Barcelona distrito 060801906053 Barcelona sección 06053,Barcelona,47137.0,0.0
080190801906 Barcelona distrito 060801906053 Barcelona sección 06053,Barcelona,47137.0,0.0
080190801906 Barcelona distrito 060801906053 Barcelona sección 06053,Barcelona,47137.0,0.0
080190801906 Barcelona distrito 060801906054 Barcelona sección 06054,Barcelona,41883.0,0.0
080190801906 Barcelona distrito 060801906054 Barcelona sección 06054,Barcelona,41883.0,0.0
080190801906 Barcelona distrito 060801906054 Barcelona sección 06054,Barcelona,41883.0,0.0
080190801906 Barcelona distrito 060801906055 Barcelona sección 06055,Barcelona,44767.0,0.0
080190801906 Barcelona distrito 060801906055 Barcelona sección 06055,Barcelona,44767.0,0.0
080190801906 Barcelona distrito 060801906055 Barcelona sección 06055,Barcelona,44767.0,0.0
080190801906 Barcelona distrito 060801906056 Barcelona sección 06056,Barcelona,41343.0,0.0
080190801906 Barcelona distrito 060801906056 Barcelona sección 06056,Barcelona,41343.0,0.0
080190801906 Barcelona distrito 060801906056 Barcelona sección 06056,Barcelona,41343.0,0.0
080190801906 Barcelona distrito 060801906057 Barcelona sección 06057,Barcelona,38531.0,0.0
080190801906 Barcelona distrito 060801906057 Barcelona sección 06057,Barcelona,38531.0,0.0
